protein,CC,ECC,SL_Nb,GO_Nb,degree,essential,MEM_FET
YLR178C,0.5,0.427485380116959,12.0,4.964285714285714,4,0,1.4274853801169591
YJL061W,0.13333333333333333,0.32142857142857145,1.8958333333333333,0.0,6,1,0.7362433862433863
YFR002W,0.24444444444444444,1.7329991645781118,10.895833333333332,11.708333333333332,10,1,2.7329991645781115
YGR119C,0.1523809523809524,3.1999999999999997,25.25,44.16666666666666,21,1,4.199999999999999
YGL172W,0.18421052631578946,3.6329519450800913,27.249999999999996,39.595238095238095,20,1,4.632951945080091
YPR141C,0.3333333333333333,0.8352007469654529,7.111111111111111,1.9,6,0,1.835200746965453
YMR198W,0.3333333333333333,0.27142857142857146,1.9444444444444444,6.666666666666666,3,1,1.2714285714285714
YFR034C,0.12727272727272726,0.6540709290709291,5.0,28.000000000000004,11,0,1.654070929070929
YBR119W,0.0,0.0,0.0,0.0,5,0,0.0
YLR223C,0.0,0.0,0.0,0.0,2,1,0.0
YLR449W,0.0,0.0,0.0,0.0,1,0,0.0
YNL227C,0.0,0.0,0.0,0.0,2,0,0.0
YML016C,0.047619047619047616,0.30952380952380953,0.0,2.0,7,0,1.3095238095238095
YDR110W,0.0,0.0,0.0,0.0,5,0,0.0
YIL061C,0.0,0.0,0.0,0.0,29,1,0.0
YAL047C,0.01818181818181818,0.2,3.0,0.0,11,0,0.2909090909090909
YCR101C,0.0,0.0,0.0,0.0,1,0,0.0
YFR039C,0.0,0.0,0.0,0.0,1,0,0.0
YGR203W,0.0,0.0,0.0,0.0,1,0,0.0
YLR017W,0.0,0.0,0.0,0.0,1,0,0.0
YLR213C,0.0,0.0,0.0,0.0,1,0,0.0
YMR009W,0.0,0.0,0.0,0.0,1,0,0.0
YMR044W,0.0,0.0,0.0,0.0,1,0,0.0
YOR275C,0.0,0.0,0.0,2.4,2,0,1.0
YLR153C,0.0,0.0,0.0,0.0,1,1,0.0
YNR016C,0.0,0.0,0.0,0.0,1,1,0.0
YNL199C,0.0,0.0,0.0,0.0,4,0,0.0
YHR079C,0.0,0.0,0.0,0.0,2,0,0.0
YBL063W,0.0,0.0,0.0,0.0,1,0,0.0
YFL016C,0.3333333333333333,0.5333333333333333,4.5,0.0,3,0,1.1583333333333332
YHR023W,0.0,0.0,0.0,0.0,4,1,0.0
YER105C,0.06666666666666667,0.051417270929466054,1.0,2.1142857142857143,6,0,1.051417270929466
YOR346W,0.0,0.0,0.0,0.0,1,0,0.0
YOL004W,0.07272727272727272,0.8,8.0,28.485,11,0,1.8
YPL016W,0.3523809523809524,4.753246753246753,3.0,17.22222222222222,15,1,5.753246753246753
YBR117C,0.0,0.0,0.0,0.0,1,0,0.0
YER172C,0.12727272727272726,0.9246047430830041,21.5,5.357142857142857,11,1,1.924604743083004
YPL215W,0.0,0.0,0.0,0.0,2,0,0.0
YDL013W,0.0,0.0,0.0,0.0,4,1,0.0
YMR240C,0.1,0.375,2.0,2.207792207792208,5,1,1.375
YLR090W,0.0,0.0,0.0,0.0,1,0,0.0
YOR319W,0.0,0.0,0.0,5.5,2,1,1.0
YGR056W,0.6545454545454545,6.415384615384616,9.0,39.84166666666667,11,0,7.415384615384616
YHR209W,0.0,0.0,0.0,0.0,1,0,0.0
YJR022W,0.009250693802035153,0.43478260869565216,9.75,47.833333333333336,47,1,1.434782608695652
YDR228C,0.38095238095238093,2.3795518207282913,14.0,2.25,7,1,3.325108030263312
YGL096W,0.0,0.0,0.0,0.0,1,0,0.0
YHR034C,0.0,0.0,0.0,0.0,1,0,0.0
YHR035W,0.0,0.0,0.0,0.0,1,0,0.0
YIL173W,0.0,0.0,0.0,0.0,1,0,0.0
YNL050C,0.0,0.0,0.0,0.0,1,0,0.0
YOR076C,0.0,0.0,0.0,0.0,3,1,0.0
YBR003W,0.0,0.0,0.0,0.0,1,0,0.0
YGL173C,0.10714285714285714,0.2995496894409938,4.5,0.631578947368421,8,0,1.299549689440994
YNR050C,0.0,0.0,0.0,0.0,1,0,0.0
YDR277C,0.0,0.0,0.0,0.0,3,0,0.0
YNL118C,0.003076923076923077,0.06173913043478261,4.0,3.482456140350877,26,1,1.0617391304347825
YNR053C,0.19047619047619047,0.6191095740008784,5.25,8.0,7,1,1.6191095740008783
YER013W,0.0,0.0,0.0,0.0,3,1,0.0
YLR116W,0.038461538461538464,0.4880952380952381,0.0,0.0,13,1,0.566894487626195
YJR066W,0.10714285714285714,0.857142857142857,0.8,4.923809523809523,8,0,1.857142857142857
YJR005W,0.3,1.5,3.5,2.05,5,0,2.5
YDL156W,0.0,0.0,0.0,0.0,1,0,0.0
YDL161W,0.0,0.0,0.0,0.0,3,0,0.0
YIL130W,0.0,0.0,0.0,0.0,3,0,0.0
YMR065W,0.06666666666666667,0.2159090909090909,1.9444444444444444,0.0,6,0,0.5246810207336523
YML046W,1.0,0.20833333333333331,0.0,0.0,2,1,1.2083333333333333
YBR172C,1.0,0.20833333333333331,0.0,0.0,2,0,1.2083333333333333
YKL074C,0.08333333333333333,0.5714285714285714,0.0,0.0,9,0,0.7172619047619048
YPL105C,0.0,0.0,0.0,0.0,2,0,0.0
YLR357W,0.8,6.77094017094017,9.0,31.241666666666664,10,0,7.77094017094017
YDL043C,0.007352941176470588,0.125,4.5,18.0,17,1,1.125
YJL146W,0.0,0.0,0.0,0.0,1,0,0.0
YMR302C,0.0,0.0,0.0,0.0,1,0,0.0
YBR113W,0.0,0.0,0.0,0.0,1,0,0.0
YDR131C,0.0,0.0,0.0,4.0,1,0,1.0
YDR180W,0.0,0.0,0.0,0.0,4,1,0.0
YDR386W,0.0,0.0,0.0,0.0,4,0,0.0
YDR409W,0.1,0.35,1.5,0.0,5,0,0.6357142857142857
YER113C,0.0,0.0,0.0,0.0,1,0,0.0
YKL155C,0.0,0.0,0.0,0.0,1,0,0.0
YLL014W,0.0,0.0,0.0,0.0,1,0,0.0
YMR117C,0.10909090909090909,1.018627450980392,9.25,23.4,11,1,2.018627450980392
YNL023C,0.0,0.0,0.0,1.6,2,0,1.0
YJL203W,0.01282051282051282,0.16666666666666666,2.0,1.0,13,1,1.1666666666666667
YOL136C,0.0,0.0,0.0,0.0,1,0,0.0
YDR170C,0.16666666666666666,0.16783216783216784,2.6666666666666665,0.0,4,1,1.1608877233877233
YCR081W,0.5,0.6166666666666667,3.0,2.321428571428571,4,0,1.6166666666666667
YHL007C,0.07692307692307693,0.9326923076923078,6.444444444444445,14.580143540669855,13,0,1.932692307692308
YBL067C,0.0,0.0,0.0,0.0,1,0,0.0
YBL101C,0.0,0.0,0.0,0.0,1,0,0.0
YKR090W,0.0,0.0,0.0,0.0,1,0,0.0
YMR285C,0.0,0.0,0.0,0.0,1,0,0.0
YOL091W,0.0,0.0,0.0,0.0,2,0,0.0
YLR067C,0.0,0.0,0.0,0.0,3,0,0.0
YGR074W,0.0,0.0,0.0,0.0,7,1,0.0
YDR389W,0.0,0.0,0.0,0.0,3,1,0.0
YBR043C,0.0,0.0,0.0,0.0,1,0,0.0
YGL202W,0.0,0.0,0.0,0.0,1,0,0.0
YJR033C,0.3333333333333333,0.24761904761904763,3.0,5.843137254901961,3,0,1.2476190476190476
YKL188C,0.0,0.0,0.0,0.0,1,0,0.0
YLR440C,0.0,0.0,0.0,0.0,1,1,0.0
YLR147C,0.015151515151515152,0.11264822134387352,2.25,0.8571428571428571,12,1,1.1126482213438735
YKR080W,0.0,0.0,0.0,0.0,1,0,0.0
YIL139C,0.0,0.0,0.0,0.0,2,0,0.0
YLL021W,0.04395604395604396,0.6153846153846154,0.0,3.2,14,0,1.6153846153846154
YLR433C,0.03636363636363636,0.4,0.0,2.355555555555556,11,0,1.4
YBR114W,0.0,0.0,0.0,0.0,5,0,0.0
YGR290W,0.0,0.0,0.0,0.0,1,0,0.0
YHR178W,0.0,0.0,0.0,0.0,2,0,0.0
YMR088C,0.0,0.0,0.0,0.0,1,0,0.0
YDR422C,0.35714285714285715,2.571428571428571,19.3125,5.885714285714286,8,0,3.571428571428571
YER029C,0.0,0.0,0.0,0.0,3,1,0.0
YLR220W,0.0,0.0,0.0,0.0,1,1,0.0
YNL187W,0.0,0.0,0.0,0.0,1,0,0.0
YDL030W,0.015151515151515152,0.1534090909090909,4.5,2.5,12,1,1.1534090909090908
YCL061C,0.0,0.0,0.0,0.0,1,0,0.0
YDR421W,0.0,0.0,0.0,0.0,1,0,0.0
YDR485C,0.0,0.0,0.0,0.0,2,0,0.0
YOR023C,0.0,0.0,0.0,0.0,3,0,0.0
YOR191W,0.0,0.0,0.0,0.0,4,0,0.0
YPL146C,0.0,0.0,0.0,0.0,1,1,0.0
YOR017W,0.0,0.0,0.0,0.0,4,0,0.0
YML104C,0.0,0.0,0.0,0.0,1,0,0.0
YMR005W,0.0,0.0,0.0,0.0,2,1,0.0
YIR009W,0.0,0.0,0.0,0.0,18,0,0.0
YAL024C,0.0,0.0,0.0,0.0,1,0,0.0
YBR136W,0.0,0.0,0.0,0.0,1,1,0.0
YNL036W,0.0,0.0,0.0,0.0,2,1,0.0
YJL092W,0.0,0.0,0.0,0.0,3,0,0.0
YIL143C,0.5606060606060606,6.703030303030305,12.5,30.268452380952382,12,1,7.703030303030305
YDL001W,0.0,0.0,0.0,0.0,1,0,0.0
YDR184C,0.0,0.0,0.0,0.0,3,0,0.0
YHR099W,0.6583333333333333,8.72171634620147,13.0,45.76175520386048,16,1,9.72171634620147
YHR197W,0.0,0.0,0.0,0.75,1,1,1.0
YNL091W,0.0,0.0,0.0,0.0,2,0,0.0
YOR011W,0.0,0.0,0.0,0.0,1,0,0.0
YLR456W,0.0,0.0,0.0,0.0,5,0,0.0
YIL144W,0.14285714285714285,0.6562324929971989,8.916666666666666,3.333333333333333,8,1,1.6562324929971988
YKR084C,0.6666666666666666,3.7,4.5,7.833333333333334,6,0,4.7
YBR275C,0.0,0.0,0.0,0.0,2,0,0.0
YOR351C,0.0,0.0,0.0,3.5,2,0,1.0
YOR101W,0.0,0.0,0.0,0.0,2,0,0.0
YCR096C,0.07142857142857142,0.5535714285714286,2.0,2.192513368983957,8,1,1.5535714285714286
YCR084C,0.10714285714285714,0.6482142857142856,3.0,6.420855614973262,8,0,1.6482142857142856
YJR045C,0.26666666666666666,1.45,5.5,2.05,6,1,2.45
YIL022W,0.6666666666666666,0.8583333333333334,4.0,0.0,3,1,1.6350323624595469
YOR232W,0.3333333333333333,1.0666666666666667,8.0,1.3333333333333333,4,1,2.0666666666666664
YDR103W,0.12727272727272726,1.35,4.0,7.813095238095237,11,0,2.35
YOR212W,0.1111111111111111,0.8928321678321678,0.0,9.211904761904762,9,0,1.8928321678321678
YCR088W,0.13636363636363635,1.0907393331306376,59.45,37.33333333333333,12,1,2.090739333130638
YDR388W,0.023076923076923078,0.9230769230769232,100.91666666666666,10.571741854636592,40,0,1.9230769230769234
YNL138W,0.2,0.2509374683287727,26.2,0.75,5,1,1.2509374683287726
YFL039C,0.04666666666666667,1.1296153846153847,77.66666666666666,27.301900584795323,25,1,2.1296153846153847
YMR092C,0.0,0.0,0.0,0.0,1,0,0.0
YDL178W,0.0,0.0,0.0,0.0,2,0,0.0
YLR319C,0.3,0.43269230769230765,0.0,2.0,5,0,1.4326923076923077
YOR122C,0.1,0.11858974358974358,9.333333333333334,0.0,5,1,0.9618329868329869
YHR179W,0.0,0.0,0.0,0.0,2,0,0.0
YCL040W,0.0,0.0,0.0,4.75,1,0,1.0
YDR382W,0.9753086419753086,78.89344368280273,146.0,177.56666666666658,81,0,79.89344368280273
YCL027W,0.010869565217391304,0.25724637681159424,17.333333333333332,8.166666666666666,24,0,1.2572463768115942
YBR200W,0.10606060606060606,1.0586480186480187,21.0,22.25,12,1,2.058648018648019
YLR229C,0.14285714285714285,1.9835164835164836,7.444444444444445,26.392282717282715,14,1,2.9835164835164836
YNL271C,0.08791208791208792,0.9717157096952493,3.0,13.307017543859647,14,0,1.9717157096952493
YOR181W,0.055384615384615386,1.4400000000000002,0.0,18.375,26,1,2.4400000000000004
YDR129C,0.6666666666666666,0.21424242424242426,0.0,5.961988304093567,3,0,1.2142424242424243
YIL034C,0.0,0.0,0.0,0.0,1,0,0.0
YLL050C,0.0,0.0,0.0,0.0,1,1,0.0
YIL159W,0.022222222222222223,0.20202020202020202,0.0,0.0,10,0,0.31202020202020203
YKR055W,0.0,0.0,0.0,3.75,3,0,1.0
YOR363C,0.0,0.0,0.0,0.0,2,0,0.0
YPR165W,0.025,0.38095238095238093,5.840000000000001,10.397435897435898,16,1,1.380952380952381
YNL243W,0.25,0.9318389943389942,2.125,8.45083863504916,8,1,1.9318389943389942
YLR337C,0.2,0.379656862745098,6.5,0.0,6,0,0.906448341118242
YDR448W,0.47368421052631576,8.76140152753425,17.0,59.30242812742812,20,0,9.76140152753425
YDL165W,0.5955882352941176,9.9375,180.475,66.41428571428571,17,1,10.9375
YDR176W,0.4380952380952381,8.674327122153208,18.0,59.68955386718545,21,0,9.674327122153208
YGL013C,0.0,0.0,0.0,0.0,1,0,0.0
YBL005W,0.0,0.0,0.0,0.0,3,0,0.0
YEL009C,0.30303030303030304,1.9186290825878927,9.0,13.28034188034188,12,0,2.9186290825878927
YER148W,0.0761904761904762,1.5500000000000005,39.83333333333333,24.40996732026144,21,1,2.5500000000000007
YPL248C,0.11029411764705882,1.3619423768451229,12.5,32.288888888888884,17,0,2.361942376845123
YGL048C,0.7402439024390244,30.286411149825796,84.16666666666667,276.29246031746027,41,1,31.286411149825796
YHR041C,0.7318840579710145,17.078675889328057,24.0,124.9309523809524,24,0,18.078675889328057
YER022W,0.7210144927536232,16.843992094861655,23.0,114.5531746031746,24,1,17.843992094861655
YDR308C,0.7707509881422925,17.071264822134385,22.0,136.3952380952381,23,1,18.071264822134385
YMR236W,0.6285714285714286,12.210690758516845,21.0,118.6111111111111,21,1,13.210690758516845
YGL112C,0.5144927536231884,11.825592885375492,35.5,99.41623931623934,24,1,12.825592885375492
YBR198C,0.47333333333333333,11.39772727272727,29.5,123.71666666666664,25,1,12.39772727272727
YDR216W,0.3888888888888889,1.3953418625615421,8.0,13.196618242438676,9,0,2.3953418625615424
YGR274C,0.5833333333333334,7.338269339356296,37.0,46.51278166278166,16,1,8.338269339356296
YDR167W,0.24242424242424243,8.166666666666663,33.5,76.31847626058152,34,1,9.166666666666663
YGR252W,0.7083333333333334,9.39242746193547,15.0,47.44293031529874,16,0,10.39242746193547
YPR086W,0.09090909090909091,0.8579545454545456,10.5,16.572222222222223,12,1,1.8579545454545456
YML085C,0.03571428571428571,0.2857142857142857,4.5,2.8,8,1,1.2857142857142856
YNL148C,0.0,0.0,0.0,0.0,3,0,0.0
YMR043W,0.23809523809523808,1.6428571428571426,8.5,7.333333333333334,7,1,2.6428571428571423
YHR084W,1.0,0.41666666666666663,0.0,0.0,2,1,1.4166666666666665
YCL066W,0.2,0.7261904761904762,0.0,0.0,5,0,1.00160031225605
YDR245W,1.0,1.0,1.3333333333333333,2.5,2,0,2.0
YJR075W,0.6666666666666666,2.0,3.583333333333333,7.0,3,0,3.0
YJL183W,0.6666666666666666,2.0,3.583333333333333,4.166666666666667,3,0,3.0
YPL050C,0.0,0.0,0.0,0.0,2,0,0.0
YEL036C,0.3333333333333333,1.0,1.3333333333333333,2.6666666666666665,3,0,2.0
YER179W,0.5846153846153846,14.87181818181818,20.0,90.10515873015876,26,0,15.87181818181818
YBR073W,0.0,0.0,0.0,0.0,1,0,0.0
YGR047C,0.38095238095238093,2.6666666666666665,14.5,4.023809523809524,7,1,3.6666666666666665
YDL150W,0.0,0.0,0.0,0.0,1,1,0.0
YNL113W,0.7052631578947368,12.652780455412037,58.5,69.91666666666669,20,1,13.652780455412037
YIL021W,0.6333333333333333,7.988567670146618,83.0,86.78571428571426,16,1,8.988567670146619
YGL070C,0.7802197802197802,8.028815628815629,43.75,54.70714285714286,14,0,9.028815628815629
YOR116C,0.9102564102564102,8.398544438018122,81.0,22.88571428571429,13,1,9.398544438018122
YGR246C,0.3,1.0833333333333333,4.0,1.7,5,1,2.083333333333333
YOL086C,0.0,0.0,0.0,0.0,1,0,0.0
YPL242C,0.01818181818181818,0.08514492753623187,2.0,3.482456140350877,11,1,1.085144927536232
YDR264C,0.13333333333333333,0.55,0.0,5.125,6,0,1.55
YDL226C,0.0,0.0,0.0,0.0,2,0,0.0
YJR086W,0.6666666666666666,0.5269230769230769,0.0,8.5,3,0,1.5269230769230768
YKL178C,0.0,0.0,0.0,0.0,1,0,0.0
YPL129W,0.2868686868686869,12.909090909090903,106.33333333333333,917.0,45,0,13.909090909090903
YLR418C,0.6285714285714286,7.215730565730566,76.5,38.19761904761904,15,0,8.215730565730567
YBR279W,0.09523809523809523,0.2824675324675324,4.0,8.125,7,0,1.2824675324675323
YDR099W,0.0,0.0,0.0,0.0,12,0,0.0
YLR267W,0.0,0.0,0.0,0.0,1,0,0.0
YOR026W,0.0,0.0,0.0,2.8,1,0,1.0
YDL193W,0.0,0.0,0.0,1.4285714285714286,2,1,1.0
YDL132W,0.25,1.8630952380952381,19.0,24.4,9,1,2.863095238095238
YDR285W,0.1,0.5,2.25,0.5,5,0,1.5
YDL017W,0.7777777777777778,3.1169740887132193,0.0,10.188311688311687,9,1,4.116974088713219
YDR173C,0.5,1.3333333333333333,8.5,3.7857142857142856,4,0,2.333333333333333
YOR039W,0.4,2.3000000000000003,0.0,7.708333333333333,6,0,3.3000000000000003
YOR302W,0.0,0.0,0.0,0.0,8,0,0.0
YLR390WA,0.0,0.0,0.0,0.0,2,0,0.0
YDR145W,0.5584415584415584,11.510069640504422,26.5,100.85454545454544,22,1,12.510069640504422
YPL070W,0.0,0.0,0.0,0.0,2,0,0.0
YOR260W,0.6,2.85,0.0,3.416666666666666,5,1,3.85
YGL122C,0.0,0.0,0.0,1.2307692307692308,2,1,1.0
YLR288C,0.0,0.0,0.0,13.333333333333334,9,0,1.0
YBR253W,0.8398268398268398,17.527786561264826,21.0,192.41666666666669,22,1,18.527786561264826
YPL031C,0.0,0.0,0.0,0.0,7,0,0.0
YER162C,0.0,0.0,0.0,0.0,4,0,0.0
YLL039C,0.05454545454545454,0.5769230769230769,0.0,4.1,11,0,1.5769230769230769
YBR135W,0.0,0.0,0.0,0.0,1,1,0.0
YBL072C,0.9000584453535944,53.00132625994699,187.5,317.1666666666667,59,0,54.00132625994699
YFL017C,0.0,0.0,0.0,0.0,1,1,0.0
YFL059W,0.0,0.0,0.0,2.0,1,0,1.0
YFL060C,0.0,0.0,0.0,0.0,1,0,0.0
YGL071W,0.0,0.0,0.0,0.0,1,0,0.0
YML007W,0.0,0.0,0.0,0.0,3,0,0.0
YBR270C,0.0,0.0,0.0,0.0,3,0,0.0
YLR117C,0.0,0.0,0.0,0.0,6,1,0.0
YHR204W,0.0,0.0,0.0,0.0,1,0,0.0
YLR321C,0.6545454545454545,6.415384615384616,9.0,29.24836601307189,11,1,7.415384615384616
YMR075W,0.0,0.0,0.0,0.0,1,0,0.0
YCR023C,0.0,0.0,0.0,0.0,1,0,0.0
YER031C,0.06666666666666667,0.19090909090909092,4.5,0.0,6,0,0.5401154401154401
YJL099W,0.0,0.0,0.0,0.0,3,0,0.0
YHR016C,0.06666666666666667,0.6787521688837477,16.5,2.0,15,0,1.6787521688837477
YGR243W,0.0,0.0,0.0,0.0,1,0,0.0
YGR020C,0.8666666666666667,12.534348739495801,0.0,173.0,15,0,13.534348739495801
YCL016C,0.0,0.0,0.0,0.0,2,0,0.0
YHR152W,0.0,0.0,0.0,19.5,10,0,1.0
YLR132C,0.0,0.0,0.0,0.0,1,1,0.0
YHR128W,0.0,0.0,0.0,0.0,1,1,0.0
YDR267C,0.0,0.0,0.0,1.6,1,1,1.0
YHR073W,0.0,0.0,0.0,0.6153846153846154,1,0,1.0
YLR016C,0.0,0.0,0.0,2.0,1,0,1.0
YJL168C,0.0,0.0,0.0,0.0,2,0,0.0
YJR148W,0.0,0.0,0.0,0.0,1,0,0.0
YPR152C,0.0,0.0,0.0,0.0,1,0,0.0
YGL058W,0.0,0.0,0.0,0.0,4,0,0.0
YIL035C,0.8,3.5166666666666666,0.0,14.938888888888888,5,0,4.516666666666667
YKL112W,0.6,2.6,0.0,5.055555555555555,5,1,3.6
YOR061W,0.8,3.5166666666666666,0.0,11.155555555555557,5,0,4.516666666666667
YGL019W,0.38095238095238093,2.6666666666666665,0.0,20.5,7,0,3.6666666666666665
YBL007C,0.06159420289855073,1.478260869565217,7.2,3.0416666666666665,24,0,2.478260869565217
YIL138C,0.0,0.0,0.0,5.428571428571429,1,0,1.0
YGR080W,0.0,0.0,0.0,0.0,1,0,0.0
YFL031W,0.0,0.0,0.0,6.0,1,0,1.0
YJR064W,0.75,5.999999999999999,7.0,4.0,8,1,6.666666666666666
YML124C,0.0,0.0,0.0,0.0,1,0,0.0
YCR097W,0.0,0.0,0.0,0.0,1,0,0.0
YLR127C,0.6818181818181818,8.113636363636363,43.75,7.314285714285715,12,1,9.015116955873259
YOL133W,0.0,0.0,0.0,5.2,5,1,1.0
YGL105W,0.0,0.0,0.0,0.0,2,0,0.0
YGR264C,0.0,0.0,0.0,0.0,1,1,0.0
YDL192W,0.5769230769230769,6.773762838468721,114.25,251.0,13,0,7.773762838468721
YPR176C,0.3333333333333333,0.8333333333333333,0.0,2.2666666666666666,3,1,1.8333333333333333
YAL026C,0.0,0.0,0.0,0.0,1,0,0.0
YDL029W,0.37777777777777777,3.195222816399287,8.0,11.564935064935067,10,1,4.195222816399287
YNL084C,0.05555555555555555,0.36764705882352944,2.25,1.0,9,0,1.3676470588235294
YKL129C,0.058823529411764705,0.9691704374057316,15.333333333333332,2.0404040404040407,18,0,1.9691704374057317
YMR109W,0.08095238095238096,1.6012820512820514,34.66666666666667,8.285353535353536,21,0,2.6012820512820514
YJL095W,0.2,0.26266968325791856,18.333333333333336,2.0,5,0,1.2626696832579185
YOR231W,0.1,0.24358974358974358,0.0,2.033333333333333,5,0,1.2435897435897436
YPL084W,0.0,0.0,0.0,0.0,4,0,0.0
YBL085W,0.08888888888888889,0.6610611610611612,0.0,9.75151515151515,10,0,1.6610611610611612
YJL157C,0.1111111111111111,0.7321289821289823,0.0,3.333333333333333,9,1,1.7321289821289823
YGR152C,0.5,0.5441558441558441,3.111111111111111,0.0,4,0,1.4630102594303072
YLR078C,0.2761904761904762,5.793478260869566,47.83333333333333,53.08333333333333,21,1,6.793478260869566
YIL004C,0.4380952380952381,6.2660714285714265,43.83333333333333,36.37301587301587,15,1,7.2660714285714265
YPL218W,0.4393939393939394,4.892689663277898,31.520833333333332,9.813492063492063,12,1,5.892689663277898
YPR181C,0.3516483516483517,4.750137362637363,34.104166666666664,9.813492063492063,14,1,5.750137362637363
YIL109C,0.48484848484848486,5.337549950049949,34.104166666666664,9.813492063492063,12,1,6.337549950049949
YLR268W,0.3006535947712418,5.268487394957983,48.833333333333336,53.73809523809525,18,0,6.268487394957983
YNR003C,0.8461538461538461,7.827217616691302,76.5,44.0,13,1,8.827217616691302
YBR123C,0.4666666666666667,2.666666666666667,13.5,4.023809523809524,6,1,3.666666666666667
YML111W,0.0,0.0,0.0,0.0,1,0,0.0
YER125W,0.09523809523809523,0.2661904761904762,8.125,4.918128654970761,7,1,1.2661904761904763
YBR160W,0.005847953216374269,0.1111111111111111,0.0,0.0,19,1,0.16374269005847952
YFL029C,0.0,0.0,0.0,0.0,2,1,0.0
YJR060W,0.16666666666666666,0.3666666666666667,1.5,0.0,4,0,0.8212121212121212
YDR318W,0.0,0.0,0.0,0.0,2,0,0.0
YLR293C,0.08791208791208792,1.2197802197802199,40.33333333333333,21.195454545454545,14,1,2.21978021978022
YIL063C,0.3333333333333333,0.20192307692307693,2.0,15.916666666666666,3,1,1.2019230769230769
YER009W,0.1111111111111111,0.7061410811410811,25.166666666666664,18.83333333333333,9,1,1.706141081141081
YPR017C,0.0,0.0,0.0,6.333333333333333,1,0,1.0
YGR172C,0.0,0.0,0.0,0.0,4,1,0.0
YFL038C,0.09523809523809523,0.37473262032085564,3.75,4.0,7,1,1.3747326203208556
YKL196C,0.3,0.8958333333333333,4.611111111111111,5.6,5,1,1.8958333333333333
YLR093C,0.2857142857142857,1.7023809523809523,21.066666666666666,15.166666666666668,7,0,2.7023809523809526
YOR106W,0.16666666666666666,1.4107142857142858,20.733333333333334,11.233333333333333,9,1,2.4107142857142856
YGL212W,0.6666666666666666,0.8333333333333333,11.333333333333334,2.833333333333333,3,0,1.8333333333333333
YLR249W,0.0,0.0,0.0,0.0,1,1,0.0
YBR118W,0.3055555555555556,2.6185897435897436,0.0,20.666666666666664,9,0,3.6185897435897436
YAL040C,0.047619047619047616,0.18055555555555555,0.0,0.0,7,0,0.44429181929181927
YNL064C,0.0,0.0,0.0,0.0,5,0,0.0
YLL026W,0.047619047619047616,0.3333333333333333,0.0,0.0,7,0,0.47619047619047616
YAL005C,0.09090909090909091,0.6704079254079255,11.0,6.248626373626374,11,0,1.6704079254079254
YDL229W,0.0,0.0,0.0,0.0,4,0,0.0
YDR507C,0.17857142857142858,1.25,9.5,8.012066365007541,8,0,2.25
YLR310C,0.06060606060606061,0.6787878787878789,9.666666666666668,16.0,12,1,1.678787878787879
YPL240C,0.06666666666666667,1.0476190476190474,17.5,16.81758241758242,16,0,2.0476190476190474
YNL098C,0.16666666666666666,0.4242424242424242,0.0,2.555555555555556,4,0,1.4242424242424243
